date,ticker,action,shares,price,cost,proceeds,pnl,pnl_pct,hold_days
2022-07-25,NVDA,SELL,3159,16.9989543,,53699.696633700005,2911.467339881099,5.732563194983125,7.0
2022-07-25,NVDA,BUY,3147,16.9989543,53495.70918210001,,,,
2022-08-01,NVDA,SELL,3147,18.4138696103,,57948.447663614104,4452.738481514098,8.323543232891682,7.0
2022-08-01,NVDA,BUY,2965,18.4138696103,54597.1233945395,,,,
2022-08-08,NVDA,SELL,2965,17.7668229476,,52678.630039634,-1918.4933549054986,-3.5139092238280356,7.0
2022-08-24,NVDA,BUY,3148,17.1966630025,54135.095131869995,,,,
2022-08-29,NVDA,SELL,3148,15.777753577,,49668.368260396004,-4466.726871473991,-8.251074207209399,5.0
2022-08-29,NVDA,BUY,3360,15.777753577,53013.25201872,,,,
2022-09-06,NVDA,SELL,3360,13.445190299,,45175.83940464,-7837.41261408,-14.783874438248873,8.0
2022-09-06,NVDA,BUY,3797,13.445190299,51051.387565303,,,,
2022-09-12,NVDA,SELL,3797,14.4878847404,,55010.4983592988,3959.110793995802,7.755148259058495,6.0
2022-09-12,NVDA,BUY,3592,14.4878847404,52040.4819875168,,,,
2022-09-19,NVDA,SELL,3592,13.3662098308,,48011.425712233606,-4029.0562752831975,-7.742157876726943,7.0
2022-09-19,NVDA,BUY,3818,13.3662098308,51032.189133994405,,,,
2022-09-26,NVDA,SELL,3818,12.2135714999,,46631.4159866182,-4400.773147376203,-8.623524136542843,7.0
2022-09-26,NVDA,BUY,4089,12.2135714999,49941.2938630911,,,,
2022-10-03,NVDA,SELL,4089,12.4972363924,,51101.199608523595,1159.9057454324939,2.322538436053055,7.0
2022-10-03,AAPL,BUY,358,140.1144997712,50160.9909180896,,,,
2022-10-03,NVDA,BUY,4019,12.4972363924,50226.3930610556,,,,
2022-10-03,MSFT,BUY,213,234.9141648704,50036.717117395194,,,,
2022-10-10,AAPL,SELL,358,138.117782084,,49446.165986072,-714.8249320175964,-1.4250614250920102,7.0
2022-10-10,NVDA,SELL,4019,11.6562299152,,46846.388029188805,-3380.0050318667927,-6.729539642151955,7.0
2022-10-10,MSFT,SELL,213,223.7022193925,,47648.5727306025,-2388.1443867926937,-4.772783916238301,7.0
2022-10-10,AAPL,BUY,351,138.117782084,48479.341511484,,,,
2022-10-10,NVDA,BUY,4170,11.6562299152,48606.478746384004,,,,
2022-10-10,MSFT,BUY,217,223.7022193925,48543.3816081725,,,,
2022-10-17,AAPL,SELL,351,140.0751555803,,49166.379608685296,687.0380972012936,1.4171770403245867,7.0
2022-10-17,NVDA,SELL,4170,11.8739726849,,49514.466096033,907.9873496489963,1.8680377041641691,7.0
2022-10-17,MSFT,SELL,217,231.7818458988,,50296.6605600396,1753.278951867098,3.6117775354404267,7.0
2022-10-17,AAPL,BUY,353,140.0751555803,49446.529919845896,,,,
2022-10-17,NVDA,BUY,4164,11.8739726849,49443.2222599236,,,,
2022-10-17,MSFT,BUY,213,231.7818458988,49369.5331764444,,,,
2022-10-24,AAPL,SELL,353,146.9997331751,,51890.9058108103,2444.375890964402,4.943473070661987,7.0
2022-10-24,NVDA,SELL,4164,12.5841337363,,52400.3328779532,2957.1106180296047,5.980820996018494,7.0
2022-10-24,MSFT,SELL,213,241.266624841,,51389.791091133004,2020.2579146886055,4.092114680258972,7.0
2022-10-24,AAPL,BUY,349,146.9997331751,51302.906878109905,,,,
2022-10-24,NVDA,BUY,4076,12.5841337363,51292.9291091588,,,,
2022-10-24,MSFT,BUY,212,241.266624841,51148.524466292,,,,
2022-10-31,AAPL,SELL,349,150.8259557382,,52638.2585526318,1335.351674521895,2.6028772164792744,7.0
2022-10-31,NVDA,SELL,4076,13.4810741359,,54948.8581779284,3655.9290687695975,7.12754980513835,7.0
2022-10-31,MSFT,SELL,212,226.5125242642,,48020.6551440104,-3127.8693222816,-6.115267947451611,7.0
2022-10-31,AAPL,BUY,343,150.8259557382,51733.3028182026,,,,
2022-10-31,NVDA,BUY,3840,13.4810741359,51767.324681856,,,,
2022-10-31,MSFT,BUY,228,226.5125242642,51644.855532237605,,,,
2022-11-02,TSLA,BUY,233,214.98,50090.34,,,,
2022-11-07,AAPL,SELL,343,136.8694868369,,46946.2339850567,-4787.068833145902,-9.253360161380519,7.0
2022-11-07,NVDA,SELL,3840,14.2841254514,,54851.041733376,3083.7170515199978,5.956879306534483,7.0
2022-11-07,MSFT,SELL,228,222.3556149748,,50697.0802142544,-947.7753179832071,-1.835178563703375,7.0
2022-11-07,TSLA,SELL,233,197.08,,45919.64,-4170.699999999997,-8.32635594008744,5.0
2022-11-07,AAPL,BUY,365,136.8694868369,49957.362695468495,,,,
2022-11-07,TSLA,BUY,254,197.08,50058.32,,,,
2022-11-07,NVDA,BUY,3504,14.2841254514,50051.5755817056,,,,
2022-11-07,MSFT,BUY,225,222.3556149748,50030.01336933,,,,
2022-11-14,AAPL,SELL,365,146.0913296011,,53323.3353044015,3365.972608933007,6.737690757319181,7.0
2022-11-14,TSLA,SELL,254,190.95,,48501.299999999996,-1557.020000000004,-3.11041201542522,7.0
2022-11-14,NVDA,SELL,3504,16.2757726194,,57030.30725837761,6978.7316766720105,13.943080903177021,7.0
2022-11-14,MSFT,SELL,225,235.7045631156,,53033.52670101,3003.5133316799984,6.003423004322536,7.0
2022-11-14,AAPL,BUY,362,146.0913296011,52885.0613155982,,,,
2022-11-14,TSLA,BUY,277,190.95,52893.149999999994,,,,
2022-11-14,NVDA,BUY,3257,16.2757726194,53010.1914213858,,,,
2022-11-14,MSFT,BUY,224,235.7045631156,52797.8221378944,,,,
2022-11-21,AAPL,SELL,362,145.8253149059,,52788.7639959358,-96.2973196624007,-0.18208794178706422,7.0
2022-11-21,TSLA,SELL,277,167.87,,46499.99,-6393.159999999996,-12.086933752291168,7.0
2022-11-21,NVDA,SELL,3257,15.2989266163,,49828.6039892891,-3181.587432096705,-6.001841055063923,7.0
2022-11-21,MSFT,SELL,224,236.8568858666,,53055.942434118406,258.12029622400587,0.4888843625971143,7.0
2022-11-21,AAPL,BUY,347,145.8253149059,50601.3842723473,,,,
2022-11-21,TSLA,BUY,301,167.87,50528.87,,,,
2022-11-28,AAPL,SELL,347,142.0912567781,,49305.666102000694,-1295.718170346605,-2.5606377947543413,7.0
2022-11-28,TSLA,SELL,301,182.92,,55058.92,4530.049999999996,8.965270745219504,7.0
2022-11-28,TSLA,BUY,281,182.92,51400.52,,,,
2022-12-05,TSLA,SELL,281,182.45,,51268.45,-132.0699999999997,-0.25694292586923184,7.0
2022-12-05,TSLA,BUY,281,182.45,51268.45,,,,
2022-12-12,TSLA,SELL,281,167.82,,47157.42,-4111.029999999999,-8.018635242532199,7.0
2022-12-12,TSLA,BUY,300,167.82,50346.0,,,,
2022-12-19,TSLA,SELL,300,149.87,,44961.0,-5385.0,-10.695983792158259,7.0
2022-12-19,TSLA,BUY,327,149.87,49007.49,,,,
2022-12-20,AAPL,BUY,368,130.3472006084,47967.7698238912,,,,
2022-12-22,NVDA,BUY,3070,15.3245219775,47046.282470925,,,,
2022-12-27,TSLA,SELL,327,109.1,,35675.7,-13331.79,-27.203576432908527,8.0
2022-12-27,AAPL,SELL,368,128.1107066902,,47144.7400619936,-823.0297618975965,-1.715797430064529,7.0
2022-12-27,NVDA,SELL,3070,14.1076716112,,43310.551846384005,-3735.7306245409927,-7.940543712140721,5.0
2022-12-27,AAPL,BUY,348,128.1107066902,44582.5259281896,,,,
2022-12-27,TSLA,BUY,408,109.1,44512.799999999996,,,,
2022-12-27,NVDA,BUY,3160,14.1076716112,44580.242291392,,,,
2023-01-03,AAPL,SELL,348,123.2239182169,,42881.9235394812,-1700.6023887084011,-3.8145043451499614,7.0
2023-01-03,TSLA,SELL,408,108.1,,44104.799999999996,-408.0,-0.916590284142988,7.0
2023-01-03,NVDA,SELL,3160,14.3014885004,,45192.703661264,612.4613698719986,1.3738403794863556,7.0
2023-01-03,AAPL,BUY,358,123.2239182169,44114.1627216502,,,,
2023-01-03,TSLA,BUY,409,108.1,44212.899999999994,,,,
2023-01-03,NVDA,BUY,3091,14.3014885004,44205.9009547364,,,,
2023-01-09,AAPL,SELL,358,128.2289354436,,45905.9588888088,1791.7961671585945,4.061725433766932,6.0
2023-01-09,TSLA,SELL,409,119.77,,48985.93,4773.030000000006,10.795559666975025,6.0
2023-01-09,NVDA,SELL,3091,15.613249199,,48260.553274109,4054.6523193726025,9.172196995881315,6.0
2023-01-09,AAPL,BUY,365,128.2289354436,46803.561436913995,,,,
2023-01-09,TSLA,BUY,391,119.77,46830.07,,,,
2023-01-09,NVDA,BUY,3001,15.613249199,46855.360846199,,,,
2023-01-17,AAPL,SELL,365,133.9334727945,,48885.7175699925,2082.1561330785044,4.448713023441645,8.0
2023-01-17,TSLA,SELL,391,131.49,,51412.590000000004,4582.520000000004,9.785422058946324,8.0
2023-01-17,NVDA,SELL,3001,17.6852916126,,53073.5601294126,6218.199283213602,13.271051958439955,8.0
2023-01-17,AAPL,BUY,373,133.9334727945,49957.185352348504,,,,
2023-01-17,TSLA,BUY,380,131.49,49966.200000000004,,,,
2023-01-17,NVDA,BUY,2832,17.6852916126,50084.745846883205,,,,
2023-01-23,AAPL,SELL,373,139.0271615862,,51857.1312716526,1899.9459193040966,3.8031484478234003,6.0
2023-01-23,TSLA,SELL,380,143.75,,54625.0,4658.799999999996,9.323902958399872,6.0
2023-01-23,NVDA,SELL,2832,19.1748843024,,54303.2723443968,4218.526497513594,8.422777087479453,6.0
2023-01-23,AAPL,BUY,379,139.0271615862,52691.2942411698,,,,
2023-01-23,TSLA,BUY,367,143.75,52756.25,,,,
2023-01-23,NVDA,BUY,2752,19.1748843024,52769.2816002048,,,,
2023-01-30,AAPL,SELL,379,140.8892644521,,53397.031227345906,705.7369861761035,1.3393806250913443,7.0
2023-01-30,TSLA,SELL,367,166.66,,61164.22,8407.970000000001,15.937391304347823,7.0
2023-01-30,NVDA,SELL,2752,19.1439135623,,52684.0501234496,-85.23147675520158,-0.16151722019059378,7.0
2023-01-30,AAPL,BUY,390,140.8892644521,54946.813136319004,,,,
2023-01-30,TSLA,BUY,330,166.66,54997.799999999996,,,,
2023-02-06,AAPL,SELL,390,149.4904062609,,58301.25844175099,3354.4453054319893,6.104895104853234,7.0
2023-02-06,TSLA,SELL,330,194.76,,64270.799999999996,9273.0,16.860674426977077,7.0
2023-03-16,NVDA,BUY,2280,25.521275455,58188.5080374,,,,
2023-03-21,NVDA,SELL,2280,26.1787673015,,59687.589447419996,1499.0814100199932,2.5762499513760977,5.0
2023-04-21,TSLA,BUY,354,165.08,58438.32000000001,,,,
2023-04-21,NVDA,BUY,2161,27.0980568132,58558.9007733252,,,,
2023-04-26,TSLA,SELL,354,153.75,,54427.5,-4010.820000000007,-6.863338987157749,5.0
2023-04-26,NVDA,SELL,2161,26.9351826932,,58206.9298000052,-351.97097331999976,-0.601054611121262,5.0
2023-04-26,TSLA,BUY,373,153.75,57348.75,,,,
2023-04-26,NVDA,BUY,2134,26.9351826932,57479.6798672888,,,,
2023-05-01,TSLA,SELL,373,161.83,,60362.590000000004,3013.840000000004,5.255284552845536,5.0
2023-05-01,NVDA,SELL,2134,28.8876736778,,61646.2956284252,4166.615761136396,7.248849977516279,5.0
2023-05-01,TSLA,BUY,366,161.83,59229.780000000006,,,,
2023-05-01,NVDA,BUY,2051,28.8876736778,59248.618713167794,,,,
2023-05-08,TSLA,SELL,366,171.79,,62875.14,3645.3599999999933,6.154606686028536,7.0
2023-05-08,NVDA,SELL,2051,29.1284875608,,59742.5279872008,493.90927403300884,0.8336215843682329,7.0
2023-05-08,TSLA,BUY,351,171.79,60298.28999999999,,,,
2023-05-08,NVDA,BUY,2070,29.1284875608,60295.969250856,,,,
2023-05-15,TSLA,SELL,351,166.35,,58388.85,-1909.439999999995,-3.1666569648990035,7.0
2023-05-15,NVDA,SELL,2070,28.9306404702,,59886.425773314004,-409.5434775419926,-0.6792219822159763,7.0
2023-05-15,TSLA,BUY,359,166.35,59719.65,,,,
2023-05-15,NVDA,BUY,2064,28.9306404702,59712.8419304928,,,,
2023-05-22,TSLA,SELL,359,188.87,,67804.33,8084.68,13.537721671175241,7.0
2023-05-22,NVDA,SELL,2064,31.1519237143,,64297.570546315204,4584.7286158224015,7.677960833214296,7.0
2023-05-22,TSLA,BUY,333,188.87,62893.71,,,,
2023-05-22,NVDA,BUY,2019,31.1519237143,62895.7339791717,,,,
2023-05-30,TSLA,SELL,333,201.16,,66986.28,4092.5699999999997,6.507121300365326,8.0
2023-05-30,NVDA,SELL,2019,40.0800234829,,80921.5674119751,18025.833432803403,28.65986656387978,8.0
2023-05-30,TSLA,BUY,340,201.16,68394.4,,,,
2023-05-30,NVDA,BUY,1707,40.0800234829,68416.6000853103,,,,
2023-06-05,TSLA,SELL,340,217.61,,73987.40000000001,5593.000000000015,8.177570093457954,6.0
2023-06-05,NVDA,SELL,1707,39.1407494166,,66813.25925413621,-1603.3408311740932,-2.3434967963547706,6.0
2023-07-13,NVDA,BUY,1511,45.9463970429,69425.0059318219,,,,
2023-07-18,NVDA,SELL,1511,47.4623873057,,71715.6672189127,2290.6612870907993,3.299475824806285,5.0
2023-08-08,NVDA,BUY,1568,44.6342709947,69986.5369196896,,,,
2023-08-14,NVDA,SELL,1568,43.7238773695,,68559.039715376,-1427.4972043136077,-2.0396740103766984,6.0
2023-08-14,NVDA,BUY,1592,43.7238773695,69608.412772244,,,,
2023-08-21,NVDA,SELL,1592,46.9357380845,,74721.695030524,5113.28225828,7.34578200340591,7.0
2023-08-21,NVDA,BUY,1510,46.9357380845,70872.96450759501,,,,
2023-08-28,NVDA,SELL,1510,46.8038259457,,70673.777178007,-199.18732958800683,-0.28104839549453403,7.0
2023-08-28,NVDA,BUY,1514,46.8038259457,70860.9924817898,,,,
2023-09-05,NVDA,SELL,1514,48.515685748,,73452.748222472,2591.7557406822016,3.6575210844644173,8.0
2023-09-13,AAPL,BUY,414,172.3714516859,71361.7809979626,,,,
2023-09-13,NVDA,BUY,1573,45.4585879981,71506.3589210113,,,,
2023-09-18,AAPL,SELL,414,176.0917700278,,72901.9927915092,1540.211793546594,2.1583146776992184,5.0
2023-09-18,NVDA,SELL,1573,43.9404700434,,69118.3593782682,-2387.9995427430986,-3.3395624931497094,5.0
2023-09-18,AAPL,BUY,404,176.0917700278,71141.0750912312,,,,
2023-09-18,NVDA,BUY,1622,43.9404700434,71271.4424103948,,,,
2023-09-25,AAPL,SELL,404,174.2217163932,,70385.5734228528,-755.5016683784052,-1.0619767376435414,7.0
2023-09-25,NVDA,SELL,1622,42.1974827406,,68444.31700525321,-2827.125405141589,-3.9667015420600817,7.0
2023-09-25,AAPL,BUY,404,174.2217163932,70385.5734228528,,,,
2023-09-25,NVDA,BUY,1668,42.1974827406,70385.4012113208,,,,
2023-10-02,AAPL,SELL,404,171.9163063569,,69454.1877681876,-931.385654665195,-1.32326215355205,7.0
2023-10-02,NVDA,SELL,1668,44.7559962126,,74653.0016826168,4267.600471295998,6.0631898061974825,7.0
2023-10-02,AAPL,BUY,414,171.9163063569,71173.3508317566,,,,
2023-10-02,NVDA,BUY,1591,44.7559962126,71206.78997424661,,,,
2023-10-09,AAPL,SELL,414,177.1010053227,,73319.8162035978,2146.465371841201,3.0158273381214307,7.0
2023-10-09,NVDA,SELL,1591,45.2467111012,,71987.5173620092,780.7273877625848,1.096422669867522,7.0
2023-10-09,AAPL,BUY,406,177.1010053227,71903.0081610162,,,,
2023-10-09,NVDA,BUY,1590,45.2467111012,71942.270650908,,,,
2023-10-16,AAPL,SELL,406,176.8338548035,,71794.545050221,-108.46311079520092,-0.1508464159834698,7.0
2023-10-16,NVDA,SELL,1590,46.0682337864,,73248.491720376,1306.2210694679961,1.8156517130329362,7.0
2023-10-16,AAPL,BUY,408,176.8338548035,72148.212759828,,,,
2023-10-16,NVDA,BUY,1568,46.0682337864,72234.9905770752,,,,
2023-10-23,AAPL,SELL,408,171.1742215812,,69839.0824051296,-2309.1303546984127,-3.2005371531311533,7.0
2023-10-23,NVDA,SELL,1568,42.9500454923,,67345.6713319264,-4889.319245148799,-6.768630003394084,7.0
2023-10-23,AAPL,BUY,411,171.1742215812,70352.6050698732,,,,
2023-10-23,NVDA,BUY,1640,42.9500454923,70438.074607372,,,,
2023-10-30,AAPL,SELL,411,168.4928219253,,69250.5498112983,-1102.0552585748956,-1.56647398839083,7.0
2023-10-30,NVDA,SELL,1640,41.1370988368,,67464.842092352,-2973.2325150199904,-4.221058754931985,7.0
2023-10-30,AAPL,BUY,412,168.4928219253,69419.04263322361,,,,
2023-10-30,NVDA,BUY,1688,41.1370988368,69439.4228365184,,,,
2023-11-03,TSLA,BUY,326,219.96,71706.96,,,,
2023-11-06,AAPL,SELL,412,177.3384724509,,73063.4506497708,3644.408016547197,5.24986787242584,7.0
2023-11-06,NVDA,SELL,1688,45.7244335386,,77182.84381315681,7743.420976638416,11.151332572087735,7.0
2023-11-06,AAPL,BUY,407,177.3384724509,72176.7582875163,,,,
2023-11-06,NVDA,BUY,1580,45.7244335386,72244.60499098801,,,,
2023-11-08,TSLA,SELL,326,222.11,,72407.86,700.8999999999942,0.9774504455355545,5.0
2023-11-08,TSLA,BUY,329,222.11,73074.19,,,,
2023-11-13,AAPL,SELL,407,183.0851175017,,74515.6428231919,2338.884535675592,3.240495404848534,7.0
2023-11-13,NVDA,SELL,1580,48.591767582,,76774.99277956001,4530.387788571999,6.270901182361137,7.0
2023-11-13,TSLA,SELL,329,223.71,,73600.59,526.3999999999942,0.7203637837107714,5.0
2023-11-13,AAPL,BUY,405,183.0851175017,74149.47258818851,,,,
2023-11-13,TSLA,BUY,332,223.71,74271.72,,,,
2023-11-13,NVDA,BUY,1529,48.591767582,74296.812632878,,,,
2023-11-20,AAPL,SELL,405,189.6734077149,,76817.7301245345,2668.257536345991,3.598484848523432,7.0
2023-11-20,TSLA,SELL,332,235.6,,78219.2,3947.479999999996,5.314916633141114,7.0
2023-11-20,NVDA,SELL,1529,50.3797287545,,77030.6052656305,2733.792632752491,3.6795557384957474,7.0
2023-11-20,TSLA,BUY,325,235.6,76570.0,,,,
2023-11-27,TSLA,SELL,325,236.08,,76726.0,156.0,0.20373514431240158,7.0
2023-12-07,NVDA,BUY,1646,46.572943121,76659.064377166,,,,
2023-12-12,NVDA,SELL,1646,47.6334181114,,78404.6062113644,1745.541834198404,2.2770194867109907,5.0
2023-12-12,NVDA,BUY,1619,47.6334181114,77118.5039223566,,,,
2023-12-18,NVDA,SELL,1619,50.0522206342,,81034.54520676979,3916.0412844131934,5.077952871538971,6.0
2023-12-18,NVDA,BUY,1560,50.0522206342,78081.464189352,,,,
2023-12-26,NVDA,SELL,1560,49.2546155047,,76837.200187332,-1244.2640020200051,-1.5935459394083435,8.0
2023-12-26,NVDA,BUY,1579,49.2546155047,77773.0378819213,,,,
2023-12-31,NVDA,SELL,1579,49.4974952622,,78156.54501901379,383.50713709249976,0.49311065574519164,5.0
